 11   30.421663 3.093E-30 1.323E-04.02540.172 4608.22360.240.007920          0 0 0          0 0 0 18  6 13       19  3 16      434243837260713049   111.0  117.0
 11   30.456194 2.235E-29 3.227E-04.08680.412 4135.01760.71-.013150          0 0 1          1 0 0  5  2  4        4  4  1      534243837294713152    33.0   27.0
 11   30.560190 1.425E-21 5.652E-04.09600.458  285.21930.73-.000520          0 0 0          0 0 0  4  2  2        3  3  1      764826807240973049     9.0    7.0
 11   30.791745 1.176E-24 8.530E-04.08580.391 2130.49420.71-.003250          0 1 0          0 1 0  6  2  5        5  3  2      564223807294713152    39.0   33.0
 11   30.894300 1.868E-25 7.352E-04.08400.391 2251.69530.710.001560          0 1 0          0 1 0  6  3  3        5  4  2      764223837294713152    13.0   11.0
 11   31.331768 1.517E-30 2.572E-04.07960.333 4725.06220.690.007210          1 0 0          0 0 1  8  4  5        8  2  6      534243837294713152    51.0   51.0
 11   31.348112 2.844E-29 5.881E-04.09250.434 3935.21120.73-.000520          1 0 0          1 0 0  4  2  2        3  3  1      534263837294713152     9.0    7.0
 11   31.390394 5.213E-30 1.203E-04.07040.412 4224.85090.62-.005720          1 0 0          0 0 1  5  4  1        4  4  0      534243837294713152    33.0   27.0
 11   32.043869 1.274E-29 7.838E-05.05100.195 4174.28750.510.017600          0 0 0          0 0 0 16  8  9       17  5 12      434243837260713049    99.0  105.0
 11   32.290570 1.948E-25 5.721E-04.08360.352 2462.87530.71-.003600          0 1 0          0 1 0  8  2  7        7  3  4      764223837294713152    51.0   45.0
 11   32.366226 1.603E-21 8.936E-04.08700.439  383.84250.70-.003130          0 0 0          0 0 0  5  2  4        4  3  1      764826807260973049    11.0    9.0
 11   32.648396 4.787E-28 5.743E-03.10460.480 3693.29360.75-.002340          1 0 0          1 0 0  2  0  2        1  1  1      534223807294713152     5.0    3.0
 11   32.953690 2.511E-20 5.821E-03.10060.485   37.13710.75-.002340          0 0 0          0 0 0  2  0  2        1  1  1      766426837270783049     5.0    3.0
 11   32.965146 1.982E-29 1.701E-02.10710.480 4690.57980.770.006550          0 3 0          0 3 0  1  1  0        1  0  1      434223837294713152     9.0    9.0
 11   32.969956 3.567E-30 2.604E-04.06920.412 4224.81680.61-.005660          1 0 0          0 0 1  5  4  2        4  4  1      534243837294713152    11.0    9.0
 11   33.278215 3.202E-29 9.241E-04.08700.412 4031.85360.70-.003130          1 0 0          1 0 0  5  2  4        4  3  1      534263837294713152    11.0    9.0
 11   33.384882 1.297E-26 1.612E-02.10550.476 3221.96110.760.004830          0 2 0          0 2 0  2  1  1        2  0  2      564223807294783152     5.0    5.0
 11   33.388019 2.150E-27 1.364E-04.04600.208 3211.21270.48-.006540          0 0 0          0 0 0 15  4 11       16  3 14      534426807260713049    93.0   99.0
 11   33.512176 9.729E-28 6.456E-03.10460.480 3791.70090.75-.002340          0 0 1          0 0 1  2  0  2        1  1  1      534223837294713152    15.0    9.0
 11   33.917132 9.856E-30 1.568E-04.07930.391 4165.47380.64-.012210          1 0 0          0 0 1  6  2  5        5  2  4      534243837294713152    39.0   33.0
 11   34.451014 1.408E-29 3.907E-04.07310.371 4016.05280.68-.002590          0 2 0          0 2 0  5  5  1        6  4  2      534243837294713152    11.0   13.0
 11   34.997477 4.302E-29 4.036E-04.07140.371 4015.51510.66-.002310          0 2 0          0 2 0  5  5  0        6  4  3      534253837294713152    33.0   39.0
 11   35.452578 3.469E-31 1.092E-03.09630.460 4820.76260.770.000000          0 3 0          0 3 0  2  2  0        3  1  3      4333308387659336 0     5.0    7.0
 11   35.647246 1.929E-26 1.826E-04.04200.261 2550.88250.420.012100          0 0 0          0 0 0 13  5  9       14  2 12      564426837260783049    27.0   29.0
 11   35.772311 1.684E-27 1.680E-02.10450.504 3755.92850.750.006430          0 0 1          0 0 1  1  1  1        0  0  0      534223807294713152     9.0    3.0
 11   35.950306 2.428E-25 1.133E-03.08500.371 2282.58950.71-.003790          0 1 0          0 1 0  7  2  6        6  3  3      564223807294713152    15.0   13.0
 11   36.020583 3.029E-27 1.550E-02.10090.434 3791.37210.750.002360          1 0 0          1 0 0  3  1  2        3  0  3      534223837294713152    21.0   21.0
 11   36.032886 6.174E-28 1.538E-02.10090.434 3890.82930.750.002360          0 0 1          0 0 1  3  1  2        3  0  3      534223807294713152     7.0    7.0
 11   36.040232 4.978E-30 1.281E-03.08310.352 4527.94940.690.000410          1 0 0          0 0 1  7  4  4        7  2  5      534243837294713152    15.0   15.0
 11   36.052772 7.810E-29 9.927E-04.09250.434 4030.06980.73-.000520          0 0 1          0 0 1  4  2  2        3  3  1      534263807294713152    27.0   21.0
 11   36.055662 6.406E-28 1.902E-02.09950.434 3926.86220.750.003260          0 0 1          0 0 1  3  2  1        3  1  2      534223807294713152     7.0    7.0
 11   36.130732 6.916E-30 1.681E-03.06220.333 4564.36650.56-.001600          0 2 0          0 2 0  9  4  6        8  5  3      434243807294713152    19.0   17.0
 11   36.192178 1.235E-28 1.802E-03.07560.352 4188.39430.67-.006660          0 2 0          0 2 0  8  3  6        7  4  3      534243807294713152    51.0   45.0
